DatoMaerke,Weekday,Date,Hour,NO2_ppb,NOx_ppb
2020-01-14 15:00:00,Tuesday,2020-01-14,15:00:00,4.8667885,4.779762
2020-01-14 16:00:00,Tuesday,2020-01-14,16:00:00,6.917318,7.018939
2020-01-14 17:00:00,Tuesday,2020-01-14,17:00:00,6.14228,6.1087665
2020-01-14 18:00:00,Tuesday,2020-01-14,18:00:00,5.7034085,5.652597
2020-01-14 19:00:00,Tuesday,2020-01-14,19:00:00,5.374184,5.561211
2020-01-14 20:00:00,Tuesday,2020-01-14,20:00:00,5.322162,5.541081
2020-01-14 21:00:00,Tuesday,2020-01-14,21:00:00,5.3432435,5.5129735
2020-01-14 22:00:00,Tuesday,2020-01-14,22:00:00,4.817297,4.9491890000000005
2020-01-14 23:00:00,Tuesday,2020-01-14,23:00:00,4.4275675,4.3962165
2020-01-15 00:00:00,Wednesday,2020-01-15,00:00:00,3.94,3.887027
2020-01-15 01:00:00,Wednesday,2020-01-15,01:00:00,3.042162,2.9886485
2020-01-15 02:00:00,Wednesday,2020-01-15,02:00:00,2.7167565,2.511351
2020-01-15 03:00:00,Wednesday,2020-01-15,03:00:00,2.364324,2.023784
2020-01-15 04:00:00,Wednesday,2020-01-15,04:00:00,2.671892,2.5194595
2020-01-15 05:00:00,Wednesday,2020-01-15,05:00:00,2.805946,2.4372975
2020-01-15 06:00:00,Wednesday,2020-01-15,06:00:00,3.789189,3.943784
2020-01-15 07:00:00,Wednesday,2020-01-15,07:00:00,3.9556755,3.883243
2020-01-15 08:00:00,Wednesday,2020-01-15,08:00:00,3.862162,3.9248645
2020-01-15 09:00:00,Wednesday,2020-01-15,09:00:00,4.0513515,3.9994595
2020-01-15 10:00:00,Wednesday,2020-01-15,10:00:00,4.0605405,4.241081
2020-01-15 11:00:00,Wednesday,2020-01-15,11:00:00,4.210811,4.2291895
2020-01-15 12:00:00,Wednesday,2020-01-15,12:00:00,4.356216,4.5410805
2020-01-15 13:00:00,Wednesday,2020-01-15,13:00:00,4.630811,4.66973
2020-01-15 14:00:00,Wednesday,2020-01-15,14:00:00,4.916216,5.0086485
2020-01-15 15:00:00,Wednesday,2020-01-15,15:00:00,5.9805405,5.9156755
2020-01-15 16:00:00,Wednesday,2020-01-15,16:00:00,7.092433,6.9248650000000005
2020-01-15 17:00:00,Wednesday,2020-01-15,17:00:00,5.8545945,5.648108
2020-01-15 18:00:00,Wednesday,2020-01-15,18:00:00,5.60973,5.468108
2020-01-15 19:00:00,Wednesday,2020-01-15,19:00:00,4.355135499999999,4.3372975
2020-01-15 20:00:00,Wednesday,2020-01-15,20:00:00,4.1432435,4.0816215
2020-01-15 21:00:00,Wednesday,2020-01-15,21:00:00,1.6394595,1.642703
2020-01-15 22:00:00,Wednesday,2020-01-15,22:00:00,2.725946,2.6794595
2020-01-15 23:00:00,Wednesday,2020-01-15,23:00:00,2.237838,2.0724325
2020-01-16 00:00:00,Thursday,2020-01-16,00:00:00,2.0475675,2.157297
2020-01-16 01:00:00,Thursday,2020-01-16,01:00:00,1.8254055,1.707568
2020-01-16 02:00:00,Thursday,2020-01-16,02:00:00,2.17027,1.8794595
2020-01-16 03:00:00,Thursday,2020-01-16,03:00:00,2.267027,2.2021625
2020-01-16 04:00:00,Thursday,2020-01-16,04:00:00,2.654054,2.605405
2020-01-16 05:00:00,Thursday,2020-01-16,05:00:00,3.6,3.7237835
2020-01-16 06:00:00,Thursday,2020-01-16,06:00:00,4.9183785,4.94973
2020-01-16 07:00:00,Thursday,2020-01-16,07:00:00,6.1708110000000005,6.277838
2020-01-16 08:00:00,Thursday,2020-01-16,08:00:00,7.245946,7.3410815
2020-01-16 09:00:00,Thursday,2020-01-16,09:00:00,6.147567,6.437297
2020-01-16 10:00:00,Thursday,2020-01-16,10:00:00,5.482162,5.8524325
2020-01-16 11:00:00,Thursday,2020-01-16,11:00:00,5.0054055,5.521081
2020-01-16 12:00:00,Thursday,2020-01-16,12:00:00,4.895676,5.800541
2020-01-16 13:00:00,Thursday,2020-01-16,13:00:00,5.306732,5.815676
2020-01-16 14:00:00,Thursday,2020-01-16,14:00:00,5.673318999999999,5.992973
2020-01-16 15:00:00,Thursday,2020-01-16,15:00:00,6.85058,7.137297
2020-01-16 16:00:00,Thursday,2020-01-16,16:00:00,5.9363215,6.033514
2020-01-16 17:00:00,Thursday,2020-01-16,17:00:00,6.5779025,6.6372975
2020-01-16 18:00:00,Thursday,2020-01-16,18:00:00,7.231339500000001,7.220000000000001
2020-01-16 19:00:00,Thursday,2020-01-16,19:00:00,7.181514999999999,7.0832435
2020-01-16 20:00:00,Thursday,2020-01-16,20:00:00,8.694373500000001,8.99027
2020-01-16 21:00:00,Thursday,2020-01-16,21:00:00,8.348032,8.777838
2020-01-16 22:00:00,Thursday,2020-01-16,22:00:00,8.314186,8.4362165
2020-01-16 23:00:00,Thursday,2020-01-16,23:00:00,7.869756499999999,7.894054499999999
2020-01-17 00:00:00,Friday,2020-01-17,00:00:00,5.2747665,5.4335135
2020-01-17 01:00:00,Friday,2020-01-17,01:00:00,9.0890505,8.961624
2020-01-17 02:00:00,Friday,2020-01-17,02:00:00,,
2020-01-17 03:00:00,Friday,2020-01-17,03:00:00,,
2020-01-17 04:00:00,Friday,2020-01-17,04:00:00,,
2020-01-17 05:00:00,Friday,2020-01-17,05:00:00,9.03216,9.2805405
2020-01-17 06:00:00,Friday,2020-01-17,06:00:00,13.215675,14.214595
2020-01-17 07:00:00,Friday,2020-01-17,07:00:00,13.047825,14.28324
2020-01-17 08:00:00,Friday,2020-01-17,08:00:00,11.17642,12.36324
2020-01-17 09:00:00,Friday,2020-01-17,09:00:00,9.7325925,11.38324
2020-01-17 10:00:00,Friday,2020-01-17,10:00:00,8.803182,11.24703
2020-01-17 11:00:00,Friday,2020-01-17,11:00:00,8.424342,11.44054
2020-01-17 12:00:00,Friday,2020-01-17,12:00:00,8.926702500000001,12.125405
2020-01-17 13:00:00,Friday,2020-01-17,13:00:00,11.050025,14.826485
2020-01-17 14:00:00,Friday,2020-01-17,14:00:00,10.7419,13.13553
2020-01-17 15:00:00,Friday,2020-01-17,15:00:00,11.394705,12.89147
2020-01-17 16:00:00,Friday,2020-01-17,16:00:00,12.073435,12.73326
2020-01-17 17:00:00,Friday,2020-01-17,17:00:00,11.149565,11.678725
2020-01-17 18:00:00,Friday,2020-01-17,18:00:00,12.719765,13.20032
2020-01-17 19:00:00,Friday,2020-01-17,19:00:00,10.5108,10.88283
2020-01-17 20:00:00,Friday,2020-01-17,20:00:00,9.6943845,9.8552915
2020-01-17 21:00:00,Friday,2020-01-17,21:00:00,10.810475,11.03078
2020-01-17 22:00:00,Friday,2020-01-17,22:00:00,11.420625,11.64525
2020-01-17 23:00:00,Friday,2020-01-17,23:00:00,10.523215,10.85583
2020-01-18 00:00:00,Saturday,2020-01-18,00:00:00,9.3174945,9.4503235
2020-01-18 01:00:00,Saturday,2020-01-18,01:00:00,8.36717,8.698704
2020-01-18 02:00:00,Saturday,2020-01-18,02:00:00,7.139849,7.1636075
2020-01-18 03:00:00,Saturday,2020-01-18,03:00:00,4.87149,4.6787255
2020-01-18 04:00:00,Saturday,2020-01-18,04:00:00,3.525918,3.6673865
2020-01-18 05:00:00,Saturday,2020-01-18,05:00:00,2.617711,2.397408
2020-01-18 06:00:00,Saturday,2020-01-18,06:00:00,2.0394170000000003,2.136609
2020-01-18 07:00:00,Saturday,2020-01-18,07:00:00,1.9303455,1.941145
2020-01-18 08:00:00,Saturday,2020-01-18,08:00:00,1.9400645,1.863931
2020-01-18 09:00:00,Saturday,2020-01-18,09:00:00,2.5766735,2.6889845
2020-01-18 10:00:00,Saturday,2020-01-18,10:00:00,2.8180345,2.7899565
2020-01-18 11:00:00,Saturday,2020-01-18,11:00:00,2.7370415,2.74568
2020-01-18 12:00:00,Saturday,2020-01-18,12:00:00,3.2915765,3.3110150000000003
2020-01-18 13:00:00,Saturday,2020-01-18,13:00:00,3.334233,3.4773215
2020-01-18 14:00:00,Saturday,2020-01-18,14:00:00,3.3601515,3.697084
2020-01-18 15:00:00,Saturday,2020-01-18,15:00:00,2.9541035,3.210043
2020-01-18 16:00:00,Saturday,2020-01-18,16:00:00,2.9211665,3.143629
2020-01-18 17:00:00,Saturday,2020-01-18,17:00:00,3.1036715,3.282937
2020-01-18 18:00:00,Saturday,2020-01-18,18:00:00,3.3941685,3.4433045
2020-01-18 19:00:00,Saturday,2020-01-18,19:00:00,3.3558315,3.5286175
2020-01-18 20:00:00,Saturday,2020-01-18,20:00:00,2.9659825,2.8579915
2020-01-18 21:00:00,Saturday,2020-01-18,21:00:00,3.888769,3.882289
2020-01-18 22:00:00,Saturday,2020-01-18,22:00:00,3.4065875,3.2219225
2020-01-18 23:00:00,Saturday,2020-01-18,23:00:00,2.8660905000000003,2.977862
2020-01-19 00:00:00,Sunday,2020-01-19,00:00:00,3.324514,3.198164
2020-01-19 01:00:00,Sunday,2020-01-19,01:00:00,3.2419005,3.2775375
2020-01-19 02:00:00,Sunday,2020-01-19,02:00:00,2.6474085,2.611771
2020-01-19 03:00:00,Sunday,2020-01-19,03:00:00,2.414147,2.3083150000000003
2020-01-19 04:00:00,Sunday,2020-01-19,04:00:00,3.25054,3.2575595
2020-01-19 05:00:00,Sunday,2020-01-19,05:00:00,2.315335,2.1544275
2020-01-19 06:00:00,Sunday,2020-01-19,06:00:00,5.001969,4.825054
2020-01-19 07:00:00,Sunday,2020-01-19,07:00:00,4.5864515,4.640929
2020-01-19 08:00:00,Sunday,2020-01-19,08:00:00,3.7056825,3.6679265
2020-01-19 09:00:00,Sunday,2020-01-19,09:00:00,8.769592,9.4114475
2020-01-19 10:00:00,Sunday,2020-01-19,10:00:00,6.9013655,8.065335
2020-01-19 11:00:00,Sunday,2020-01-19,11:00:00,3.29271,3.841793
2020-01-19 12:00:00,Sunday,2020-01-19,12:00:00,3.330106,4.0080995
2020-01-19 13:00:00,Sunday,2020-01-19,13:00:00,3.09678,3.714903
2020-01-19 14:00:00,Sunday,2020-01-19,14:00:00,3.133305,3.573434
2020-01-19 15:00:00,Sunday,2020-01-19,15:00:00,4.7254785,5.018898500000001
2020-01-19 16:00:00,Sunday,2020-01-19,16:00:00,8.039629,8.2359615
2020-01-19 17:00:00,Sunday,2020-01-19,17:00:00,21.01968,21.74406
2020-01-19 18:00:00,Sunday,2020-01-19,18:00:00,14.19363,14.496759999999998
2020-01-19 19:00:00,Sunday,2020-01-19,19:00:00,16.292615,16.757559999999998
2020-01-19 20:00:00,Sunday,2020-01-19,20:00:00,21.97991,23.878515
2020-01-19 21:00:00,Sunday,2020-01-19,21:00:00,19.44492,20.442765
2020-01-19 22:00:00,Sunday,2020-01-19,22:00:00,15.993725,16.683585
2020-01-19 23:00:00,Sunday,2020-01-19,23:00:00,15.04733,15.37527
2020-01-20 00:00:00,Monday,2020-01-20,00:00:00,9.7168575,10.028619
2020-01-20 01:00:00,Monday,2020-01-20,01:00:00,5.396553,5.604752
2020-01-20 02:00:00,Monday,2020-01-20,02:00:00,5.2171775,5.3228945
2020-01-20 03:00:00,Monday,2020-01-20,03:00:00,4.427782499999999,4.5545355
2020-01-20 04:00:00,Monday,2020-01-20,04:00:00,6.948219,6.99892
2020-01-20 05:00:00,Monday,2020-01-20,05:00:00,4.895239,4.886609
2020-01-20 06:00:00,Monday,2020-01-20,06:00:00,7.8433555,7.790497
2020-01-20 07:00:00,Monday,2020-01-20,07:00:00,11.027819999999998,11.287795
2020-01-20 08:00:00,Monday,2020-01-20,08:00:00,10.4280985,10.849355
2020-01-20 09:00:00,Monday,2020-01-20,09:00:00,9.056634,9.752427
2020-01-20 10:00:00,Monday,2020-01-20,10:00:00,8.1866235,8.9039915
2020-01-20 11:00:00,Monday,2020-01-20,11:00:00,6.8532905,7.624055999999999
2020-01-20 12:00:00,Monday,2020-01-20,12:00:00,7.127832,7.989752
2020-01-20 13:00:00,Monday,2020-01-20,13:00:00,5.460086,6.289644
2020-01-20 14:00:00,Monday,2020-01-20,14:00:00,8.021575,8.871629
2020-01-20 15:00:00,Monday,2020-01-20,15:00:00,9.433117500000002,10.083603
2020-01-20 16:00:00,Monday,2020-01-20,16:00:00,10.004315,10.330637500000002
2020-01-20 17:00:00,Monday,2020-01-20,17:00:00,7.846278,7.9832795
2020-01-20 18:00:00,Monday,2020-01-20,18:00:00,6.539374499999999,6.5307445
2020-01-20 19:00:00,Monday,2020-01-20,19:00:00,5.001618499999999,4.857066
2020-01-20 20:00:00,Monday,2020-01-20,20:00:00,4.3748655,4.4244875
2020-01-20 21:00:00,Monday,2020-01-20,21:00:00,4.1963325000000005,4.051241
2020-01-20 22:00:00,Monday,2020-01-20,22:00:00,3.197411,3.213592
2020-01-20 23:00:00,Monday,2020-01-20,23:00:00,2.5323625,2.62945
2020-01-21 00:00:00,Tuesday,2020-01-21,00:00:00,2.100863,1.9703345
2020-01-21 01:00:00,Tuesday,2020-01-21,01:00:00,1.4471415,1.3921255
2020-01-21 02:00:00,Tuesday,2020-01-21,02:00:00,1.2303125,1.347357
2020-01-21 03:00:00,Tuesday,2020-01-21,03:00:00,1.111111,1.162891
2020-01-21 04:00:00,Tuesday,2020-01-21,04:00:00,1.492449,1.366235
2020-01-21 05:00:00,Tuesday,2020-01-21,05:00:00,2.872708,2.988134
2020-01-21 06:00:00,Tuesday,2020-01-21,06:00:00,4.2308525,4.265372
2020-01-21 07:00:00,Tuesday,2020-01-21,07:00:00,5.066343,5.202805
2020-01-21 08:00:00,Tuesday,2020-01-21,08:00:00,5.653181999999999,5.611111
2020-01-21 09:00:00,Tuesday,2020-01-21,09:00:00,4.6380795,4.6930955
2020-01-21 10:00:00,Tuesday,2020-01-21,10:00:00,4.3408845000000005,4.4433655000000005
2020-01-21 11:00:00,Tuesday,2020-01-21,11:00:00,4.436893,4.873786
2020-01-21 12:00:00,Tuesday,2020-01-21,12:00:00,4.662352,4.9314995
2020-01-21 13:00:00,Tuesday,2020-01-21,13:00:00,5.2928805,5.5345195
2020-01-21 14:00:00,Tuesday,2020-01-21,14:00:00,5.8144555,6.023732
2020-01-21 15:00:00,Tuesday,2020-01-21,15:00:00,5.156419,5.283711
2020-01-21 16:00:00,Tuesday,2020-01-21,16:00:00,5.0253505,5.195793
2020-01-21 17:00:00,Tuesday,2020-01-21,17:00:00,3.799892,3.7222225
2020-01-21 18:00:00,Tuesday,2020-01-21,18:00:00,3.1305285,3.2729235
2020-01-21 19:00:00,Tuesday,2020-01-21,19:00:00,2.439051,2.5005395
2020-01-21 20:00:00,Tuesday,2020-01-21,20:00:00,2.4271845,2.288565
2020-01-21 21:00:00,Tuesday,2020-01-21,21:00:00,2.421251,2.3306365
2020-01-21 22:00:00,Tuesday,2020-01-21,22:00:00,2.382416,2.4805825
2020-01-21 23:00:00,Tuesday,2020-01-21,23:00:00,1.3300335,1.162891
2020-01-22 00:00:00,Wednesday,2020-01-22,00:00:00,0.91301535,0.7783171499999999
2020-01-22 01:00:00,Wednesday,2020-01-22,01:00:00,0.84765175,0.62081985
2020-01-22 02:00:00,Wednesday,2020-01-22,02:00:00,0.7717272500000001,0.66289105
2020-01-22 03:00:00,Wednesday,2020-01-22,03:00:00,1.012903,0.97411015
2020-01-22 04:00:00,Wednesday,2020-01-22,04:00:00,1.2872575,1.074973
2020-01-22 05:00:00,Wednesday,2020-01-22,05:00:00,1.8851165,1.888349
2020-01-22 06:00:00,Wednesday,2020-01-22,06:00:00,3.885405,3.655879
2020-01-22 07:00:00,Wednesday,2020-01-22,07:00:00,4.246259,4.528587
2020-01-22 08:00:00,Wednesday,2020-01-22,08:00:00,3.6995995,3.7286945
2020-01-22 09:00:00,Wednesday,2020-01-22,09:00:00,4.913592,5.3133765
2020-01-22 10:00:00,Wednesday,2020-01-22,10:00:00,3.936263,4.3522110000000005
2020-01-22 11:00:00,Wednesday,2020-01-22,11:00:00,3.1260000000000003,3.4282635
2020-01-22 12:00:00,Wednesday,2020-01-22,12:00:00,3.308727,3.998382
2020-01-22 13:00:00,Wednesday,2020-01-22,13:00:00,4.0252135,4.898058499999999
2020-01-22 14:00:00,Wednesday,2020-01-22,14:00:00,4.073471,4.68123
2020-01-22 15:00:00,Wednesday,2020-01-22,15:00:00,6.1536635,6.5997845
2020-01-22 16:00:00,Wednesday,2020-01-22,16:00:00,12.576655,12.634305
2020-01-22 17:00:00,Wednesday,2020-01-22,17:00:00,28.02952,28.894820000000003
2020-01-22 18:00:00,Wednesday,2020-01-22,18:00:00,34.343055,38.855985
2020-01-22 19:00:00,Wednesday,2020-01-22,19:00:00,32.77538,39.555555
2020-01-22 20:00:00,Wednesday,2020-01-22,20:00:00,24.31667,25.87055
2020-01-22 21:00:00,Wednesday,2020-01-22,21:00:00,27.315530000000003,29.81176
2020-01-22 22:00:00,Wednesday,2020-01-22,22:00:00,24.12919,28.392125
2020-01-22 23:00:00,Wednesday,2020-01-22,23:00:00,19.103275,30.839265
2020-01-23 00:00:00,Thursday,2020-01-23,00:00:00,17.01857,41.73355
2020-01-23 01:00:00,Thursday,2020-01-23,01:00:00,19.154870000000003,30.21629
2020-01-23 02:00:00,Thursday,2020-01-23,02:00:00,14.33702,15.252965
2020-01-23 03:00:00,Thursday,2020-01-23,03:00:00,7.8709065,8.106895999999999
2020-01-23 04:00:00,Thursday,2020-01-23,04:00:00,5.40194,5.734914
2020-01-23 05:00:00,Thursday,2020-01-23,05:00:00,8.7629325,8.9121755
2020-01-23 06:00:00,Thursday,2020-01-23,06:00:00,8.266703,7.9789875
2020-01-23 07:00:00,Thursday,2020-01-23,07:00:00,7.758621,7.729526
2020-01-23 08:00:00,Thursday,2020-01-23,08:00:00,8.1088345,8.16487
2020-01-23 09:00:00,Thursday,2020-01-23,09:00:00,5.5587285,5.7925645
2020-01-23 10:00:00,Thursday,2020-01-23,10:00:00,8.1390085,8.598599
2020-01-23 11:00:00,Thursday,2020-01-23,11:00:00,5.1212285,5.3162715
2020-01-23 12:00:00,Thursday,2020-01-23,12:00:00,5.836207,6.2144395
2020-01-23 13:00:00,Thursday,2020-01-23,13:00:00,5.85722,5.997306
2020-01-23 14:00:00,Thursday,2020-01-23,14:00:00,6.114763,6.335668
2020-01-23 15:00:00,Thursday,2020-01-23,15:00:00,7.9676725,8.258082
2020-01-23 16:00:00,Thursday,2020-01-23,16:00:00,7.8049565,7.841595
2020-01-23 17:00:00,Thursday,2020-01-23,17:00:00,6.499461,6.304418
2020-01-23 18:00:00,Thursday,2020-01-23,18:00:00,5.3787715,5.478987
2020-01-23 19:00:00,Thursday,2020-01-23,19:00:00,3.8529095,3.7268315
2020-01-23 20:00:00,Thursday,2020-01-23,20:00:00,3.092134,3.0840515
2020-01-23 21:00:00,Thursday,2020-01-23,21:00:00,2.92403,2.7645475
2020-01-23 22:00:00,Thursday,2020-01-23,22:00:00,2.594289,2.467134
2020-01-23 23:00:00,Thursday,2020-01-23,23:00:00,2.879849,2.6654095
2020-01-24 00:00:00,Friday,2020-01-24,00:00:00,2.5980600000000003,2.4375
2020-01-24 01:00:00,Friday,2020-01-24,01:00:00,2.3599135,2.355065
2020-01-24 02:00:00,Friday,2020-01-24,02:00:00,2.4186425,2.353987
2020-01-24 03:00:00,Friday,2020-01-24,03:00:00,2.48222,2.3690735
2020-01-24 04:00:00,Friday,2020-01-24,04:00:00,2.1853445,1.931034
2020-01-24 05:00:00,Friday,2020-01-24,05:00:00,3.170259,3.287715
2020-01-24 06:00:00,Friday,2020-01-24,06:00:00,5.339979,5.2311425
2020-01-24 07:00:00,Friday,2020-01-24,07:00:00,8.093211499999999,8.021013
2020-01-24 08:00:00,Friday,2020-01-24,08:00:00,9.616379,9.732759
2020-01-24 09:00:00,Friday,2020-01-24,09:00:00,8.171875,8.524784499999999
2020-01-24 10:00:00,Friday,2020-01-24,10:00:00,7.3356675,7.806573
2020-01-24 11:00:00,Friday,2020-01-24,11:00:00,6.353987500000001,6.9649785
2020-01-24 12:00:00,Friday,2020-01-24,12:00:00,5.054957,5.632543
2020-01-24 13:00:00,Friday,2020-01-24,13:00:00,5.113147,5.846983
2020-01-24 14:00:00,Friday,2020-01-24,14:00:00,4.729526,4.929418
2020-01-24 15:00:00,Friday,2020-01-24,15:00:00,6.307651,6.5662715
2020-01-24 16:00:00,Friday,2020-01-24,16:00:00,8.4287925,8.348060499999999
2020-01-24 17:00:00,Friday,2020-01-24,17:00:00,9.6357455,9.6077585
2020-01-24 18:00:00,Friday,2020-01-24,18:00:00,6.8055695,6.874461
2020-01-24 19:00:00,Friday,2020-01-24,19:00:00,4.682093,4.664332
2020-01-24 20:00:00,Friday,2020-01-24,20:00:00,4.142088,4.0
2020-01-24 21:00:00,Friday,2020-01-24,21:00:00,3.839153,3.573276
2020-01-24 22:00:00,Friday,2020-01-24,22:00:00,3.8711145,3.765625
2020-01-24 23:00:00,Friday,2020-01-24,23:00:00,4.0856875,4.1039875
2020-01-25 00:00:00,Saturday,2020-01-25,00:00:00,2.8079765,2.6104525
2020-01-25 01:00:00,Saturday,2020-01-25,01:00:00,1.4546785,1.3965515
2020-01-25 02:00:00,Saturday,2020-01-25,02:00:00,3.063532,3.021552
2020-01-25 03:00:00,Saturday,2020-01-25,03:00:00,2.013499,2.0404095
2020-01-25 04:00:00,Saturday,2020-01-25,04:00:00,3.2351975,2.9983835
2020-01-25 05:00:00,Saturday,2020-01-25,05:00:00,2.846426,2.8297415
2020-01-25 06:00:00,Saturday,2020-01-25,06:00:00,4.903051,4.934267
2020-01-25 07:00:00,Saturday,2020-01-25,07:00:00,5.338859,5.300108
2020-01-25 08:00:00,Saturday,2020-01-25,08:00:00,8.948882000000001,9.0113145
2020-01-25 09:00:00,Saturday,2020-01-25,09:00:00,6.248753000000001,7.0915945
2020-01-25 10:00:00,Saturday,2020-01-25,10:00:00,5.973366,7.2570045
2020-01-25 11:00:00,Saturday,2020-01-25,11:00:00,3.110716,3.355065
2020-01-25 12:00:00,Saturday,2020-01-25,12:00:00,3.6004385,4.3076505
2020-01-25 13:00:00,Saturday,2020-01-25,13:00:00,3.6851095,3.9665945
2020-01-25 14:00:00,Saturday,2020-01-25,14:00:00,3.3390065,3.4369615
2020-01-25 15:00:00,Saturday,2020-01-25,15:00:00,5.283036,5.440194
2020-01-25 16:00:00,Saturday,2020-01-25,16:00:00,4.991941,5.0134695
2020-01-25 17:00:00,Saturday,2020-01-25,17:00:00,5.232753000000001,5.227371
2020-01-25 18:00:00,Saturday,2020-01-25,18:00:00,8.066503,8.281250499999999
2020-01-25 19:00:00,Saturday,2020-01-25,19:00:00,9.891941,10.11153
2020-01-25 20:00:00,Saturday,2020-01-25,20:00:00,11.814245,11.931575
2020-01-25 21:00:00,Saturday,2020-01-25,21:00:00,10.45058,10.58836
2020-01-25 22:00:00,Saturday,2020-01-25,22:00:00,9.4693225,9.4456405
2020-01-25 23:00:00,Saturday,2020-01-25,23:00:00,9.0807325,9.045748
2020-01-26 00:00:00,Sunday,2020-01-26,00:00:00,10.30194,10.17492
2020-01-26 01:00:00,Sunday,2020-01-26,01:00:00,10.660925,10.61464
2020-01-26 02:00:00,Sunday,2020-01-26,02:00:00,9.2777185,9.4079655
2020-01-26 03:00:00,Sunday,2020-01-26,03:00:00,8.721743499999999,8.938105499999999
2020-01-26 04:00:00,Sunday,2020-01-26,04:00:00,8.839612,9.054897
2020-01-26 05:00:00,Sunday,2020-01-26,05:00:00,9.538213,9.5705055
2020-01-26 06:00:00,Sunday,2020-01-26,06:00:00,8.2238965,8.3799785
2020-01-26 07:00:00,Sunday,2020-01-26,07:00:00,7.475242,7.210440999999999
2020-01-26 08:00:00,Sunday,2020-01-26,08:00:00,10.245964,10.53014
2020-01-26 09:00:00,Sunday,2020-01-26,09:00:00,10.98762,11.89559
2020-01-26 10:00:00,Sunday,2020-01-26,10:00:00,10.411195,11.84069
2020-01-26 11:00:00,Sunday,2020-01-26,11:00:00,8.1275565,9.45479
2020-01-26 12:00:00,Sunday,2020-01-26,12:00:00,7.836921999999999,9.1254035
2020-01-26 13:00:00,Sunday,2020-01-26,13:00:00,9.052207,10.72282
2020-01-26 14:00:00,Sunday,2020-01-26,14:00:00,7.5764265,8.616792
2020-01-26 15:00:00,Sunday,2020-01-26,15:00:00,8.3719055,9.169536999999998
2020-01-26 16:00:00,Sunday,2020-01-26,16:00:00,8.871367,9.1953715
2020-01-26 17:00:00,Sunday,2020-01-26,17:00:00,8.1609265,8.564586
2020-01-26 18:00:00,Sunday,2020-01-26,18:00:00,7.319699,7.282024
2020-01-26 19:00:00,Sunday,2020-01-26,19:00:00,6.8552205,6.876749500000001
2020-01-26 20:00:00,Sunday,2020-01-26,20:00:00,6.7744885,6.8649085
2020-01-26 21:00:00,Sunday,2020-01-26,21:00:00,6.369752500000001,6.444026
2020-01-26 22:00:00,Sunday,2020-01-26,22:00:00,4.81324,4.919268000000001
2020-01-26 23:00:00,Sunday,2020-01-26,23:00:00,6.712056499999999,6.946717
2020-01-27 00:00:00,Monday,2020-01-27,00:00:00,5.9359525,5.8692145
2020-01-27 01:00:00,Monday,2020-01-27,01:00:00,5.4461785,5.491388499999999
2020-01-27 02:00:00,Monday,2020-01-27,02:00:00,6.451023,6.474704
2020-01-27 03:00:00,Monday,2020-01-27,03:00:00,5.9660925,6.053821
2020-01-27 04:00:00,Monday,2020-01-27,04:00:00,6.3417655,6.5096875
2020-01-27 05:00:00,Monday,2020-01-27,05:00:00,7.384284,7.213132
2020-01-27 06:00:00,Monday,2020-01-27,06:00:00,7.85253,8.315393
2020-01-27 07:00:00,Monday,2020-01-27,07:00:00,7.652314,8.5672765
2020-01-27 08:00:00,Monday,2020-01-27,08:00:00,8.4643845,9.3353065
2020-01-27 09:00:00,Monday,2020-01-27,09:00:00,9.8217985,11.77234
2020-01-27 10:00:00,Monday,2020-01-27,10:00:00,9.189744999999998,10.46286
2020-01-27 11:00:00,Monday,2020-01-27,11:00:00,8.807642,10.10657
2020-01-27 12:00:00,Monday,2020-01-27,12:00:00,9.0857415,10.239505
2020-01-27 13:00:00,Monday,2020-01-27,13:00:00,10.748365,11.98224
2020-01-27 14:00:00,Monday,2020-01-27,14:00:00,10.56409,11.603875
2020-01-27 15:00:00,Monday,2020-01-27,15:00:00,11.24094,12.071045
2020-01-27 16:00:00,Monday,2020-01-27,16:00:00,11.19694,11.655005
2020-01-27 17:00:00,Monday,2020-01-27,17:00:00,10.339765,10.480625
2020-01-27 18:00:00,Monday,2020-01-27,18:00:00,9.483044,9.730894
2020-01-27 19:00:00,Monday,2020-01-27,19:00:00,8.3630215,8.6103335
2020-01-27 20:00:00,Monday,2020-01-27,20:00:00,7.989912499999999,8.118945
2020-01-27 21:00:00,Monday,2020-01-27,21:00:00,9.0340105,9.129709
2020-01-27 22:00:00,Monday,2020-01-27,22:00:00,9.140536,9.1986005
2020-01-27 23:00:00,Monday,2020-01-27,23:00:00,8.9618775,9.046285999999998
2020-01-28 00:00:00,Tuesday,2020-01-28,00:00:00,7.001653,7.037137
2020-01-28 01:00:00,Tuesday,2020-01-28,01:00:00,6.806646,6.680839499999999
2020-01-28 02:00:00,Tuesday,2020-01-28,02:00:00,7.96874,7.9284175
2020-01-28 03:00:00,Tuesday,2020-01-28,03:00:00,9.727957,9.9989245
